distCode,distName,officeCode,officeName,shopNo,month,year,noOfRcs,noOfTrans,riceAfsc,riceFsc,riceAap,wheat,sugar,rgdal,kerosene,totalAmount,salt,otherShopTransCnt
928,Mahabubabad,928005,Mahabubabad,3105028,1,2018,387,388,1284,6166,0,0,0,0,0,7450,0,0
928,Mahabubabad,928005,Mahabubabad,3105029,1,2018,282,282,910,4818,0,0,0,0,0,5728,0,0
928,Mahabubabad,928005,Mahabubabad,3105030,1,2018,206,207,560,3426,0,0,0,0,0,3986,0,0
928,Mahabubabad,928005,Mahabubabad,3105031,1,2018,331,331,1085,5058,0,0,0,0,0,6143,0,0
928,Mahabubabad,928005,Mahabubabad,3105032,1,2018,166,168,910,2400,0,0,0,0,0,3310,0,0
928,Mahabubabad,928005,Mahabubabad,3105033,1,2018,351,351,805,5952,0,0,0,0,0,6757,0,0
928,Mahabubabad,928005,Mahabubabad,3105034,1,2018,428,428,1190,7890,0,0,0,0,0,9080,0,0
928,Mahabubabad,928005,Mahabubabad,3105035,1,2018,427,427,1435,7878,0,0,0,0,0,9313,0,0
928,Mahabubabad,928005,Mahabubabad,3105036,1,2018,465,465,1715,8082,0,0,0,0,0,9797,0,0
928,Mahabubabad,928005,Mahabubabad,3105037,1,2018,474,475,1190,8052,0,0,0,0,0,9242,0,0
928,Mahabubabad,928005,Mahabubabad,3105038,1,2018,435,437,1610,7596,0,0,0,0,0,9206,0,0
928,Mahabubabad,928005,Mahabubabad,3105039,1,2018,452,452,1575,8124,0,0,0,0,0,9699,0,0
928,Mahabubabad,928005,Mahabubabad,3105040,1,2018,375,375,333,7133,0,357,0,0,0,9965,0,0
928,Mahabubabad,928005,Mahabubabad,3105041,1,2018,328,330,770,5910,0,328,0,0,0,8976,0,0
928,Mahabubabad,928005,Mahabubabad,3105042,1,2018,283,283,385,5268,0,78,0,0,0,6199,0,0
928,Mahabubabad,928005,Mahabubabad,3105043,1,2018,247,247,525,4374,0,0,0,0,0,4899,0,0
928,Mahabubabad,928005,Mahabubabad,3105044,1,2018,376,379,525,7777,0,375,0,0,0,10927,0,0
928,Mahabubabad,928005,Mahabubabad,3105045,1,2018,234,234,420,4516,0,233,0,0,0,6567,0,0
928,Mahabubabad,928005,Mahabubabad,3105046,1,2018,213,214,770,3822,0,85,0,0,0,5187,0,0
928,Mahabubabad,928005,Mahabubabad,3105047,1,2018,306,307,700,5640,0,177,0,0,0,7579,0,0
928,Mahabubabad,928005,Mahabubabad,3105048,1,2018,234,234,175,4458,0,0,0,0,0,4633,0,0
928,Mahabubabad,928005,Mahabubabad,3105049,1,2018,175,175,315,3144,0,0,0,0,0,3459,0,0
928,Mahabubabad,928005,Mahabubabad,3105050,1,2018,224,224,350,4266,0,0,0,0,0,4616,0,0
928,Mahabubabad,928005,Mahabubabad,3105051,1,2018,259,260,385,4735,0,256,0,0,0,6912,0,0
928,Mahabubabad,928005,Mahabubabad,3105052,1,2018,231,231,525,4014,0,0,0,0,0,4539,0,0
928,Mahabubabad,928005,Mahabubabad,3105053,1,2018,427,427,595,8208,0,11,0,0,0,8880,0,0
928,Mahabubabad,928005,Mahabubabad,3105054,1,2018,331,331,415,6258,0,0,0,0,0,6673,0,0
928,Mahabubabad,928005,Mahabubabad,3105055,1,2018,376,383,700,6583,0,332,0,0,0,9607,0,0
928,Mahabubabad,928005,Mahabubabad,3105056,1,2018,426,426,1155,8022,0,7,0,0,0,9226,0,0
928,Mahabubabad,928005,Mahabubabad,3105057,1,2018,398,398,1225,7398,0,0,0,0,0,8623,0,0
928,Mahabubabad,928005,Mahabubabad,3105058,1,2018,167,167,450,3371,0,0,0,0,0,3821,0,0
928,Mahabubabad,928005,Mahabubabad,3105059,1,2018,334,335,385,6786,0,173,0,0,0,8382,0,0
928,Mahabubabad,928005,Mahabubabad,3105060,1,2018,311,311,350,5832,0,0,0,0,0,6182,0,0
928,Mahabubabad,928005,Mahabubabad,3105061,1,2018,304,304,315,5910,0,0,0,0,0,6225,0,0
928,Mahabubabad,928005,Mahabubabad,3105062,1,2018,375,375,280,7530,0,0,0,0,0,7810,0,0
928,Mahabubabad,928005,Mahabubabad,3105063,1,2018,285,286,700,5335,0,232,0,0,0,7659,0,0
928,Mahabubabad,928006,Kuravi,3106001,1,2018,264,264,595,4668,0,0,0,0,0,5263,0,0
928,Mahabubabad,928006,Kuravi,3106002,1,2018,270,270,700,4950,0,0,0,0,0,5650,0,0
928,Mahabubabad,928006,Kuravi,3106003,1,2018,262,262,735,4446,0,0,0,0,0,5181,0,0
928,Mahabubabad,928006,Kuravi,3106004,1,2018,403,403,1260,6066,0,0,0,0,0,7326,0,0
928,Mahabubabad,928006,Kuravi,3106005,1,2018,291,291,735,4422,0,0,0,0,0,5157,0,0
928,Mahabubabad,928006,Kuravi,3106006,1,2018,284,284,558,4776,0,0,0,0,0,5334,0,0
928,Mahabubabad,928006,Kuravi,3106007,1,2018,213,213,455,3528,0,0,0,0,0,3983,0,0
928,Mahabubabad,928006,Kuravi,3106008,1,2018,173,173,350,2880,0,0,0,0,0,3230,0,0
928,Mahabubabad,928006,Kuravi,3106009,1,2018,300,300,735,4956,0,0,0,0,0,5691,0,0
928,Mahabubabad,928006,Kuravi,3106010,1,2018,418,419,1050,7434,0,0,0,0,0,8484,0,0
928,Mahabubabad,928006,Kuravi,3106011,1,2018,342,343,770,5856,0,0,0,0,0,6626,0,0
928,Mahabubabad,928006,Kuravi,3106012,1,2018,281,281,805,5406,0,0,0,0,0,6211,0,0
928,Mahabubabad,928006,Kuravi,3106013,1,2018,480,480,1470,7638,0,0,0,0,0,9108,0,0
928,Mahabubabad,928006,Kuravi,3106014,1,2018,286,286,595,4596,0,0,0,0,0,5191,0,0
928,Mahabubabad,928006,Kuravi,3106015,1,2018,242,242,665,4398,0,0,0,0,0,5063,0,0
928,Mahabubabad,928006,Kuravi,3106016,1,2018,212,212,630,3624,0,0,0,0,0,4254,0,0
928,Mahabubabad,928006,Kuravi,3106017,1,2018,189,189,280,3204,0,0,0,0,0,3484,0,0
928,Mahabubabad,928006,Kuravi,3106018,1,2018,173,173,455,2772,0,0,0,0,0,3227,0,0
928,Mahabubabad,928006,Kuravi,3106019,1,2018,473,473,1225,8424,0,0,0,0,0,9649,0,0
928,Mahabubabad,928006,Kuravi,3106020,1,2018,428,428,980,8165,0,0,0,0,0,9145,0,0
928,Mahabubabad,928006,Kuravi,3106021,1,2018,249,249,770,3840,0,0,0,0,0,4610,0,0
928,Mahabubabad,928006,Kuravi,3106022,1,2018,266,266,665,4500,0,0,0,0,0,5165,0,0
928,Mahabubabad,928006,Kuravi,3106023,1,2018,225,225,700,3468,0,0,0,0,0,4168,0,0
928,Mahabubabad,928006,Kuravi,3106024,1,2018,216,216,700,3901,0,0,0,0,0,4601,0,0
928,Mahabubabad,928006,Kuravi,3106025,1,2018,179,179,525,3222,0,0,0,0,0,3747,0,0
928,Mahabubabad,928006,Kuravi,3106026,1,2018,215,215,560,3846,0,0,0,0,0,4406,0,0
928,Mahabubabad,928006,Kuravi,3106027,1,2018,393,393,980,6672,0,0,0,0,0,7652,0,0
928,Mahabubabad,928006,Kuravi,3106028,1,2018,325,326,945,5256,0,0,0,0,0,6201,0,0
928,Mahabubabad,928006,Kuravi,3106029,1,2018,38,38,140,618,0,0,0,0,0,758,0,0
928,Mahabubabad,928006,Kuravi,3106030,1,2018,434,434,910,7974,0,0,0,0,0,8884,0,0
928,Mahabubabad,928006,Kuravi,3106031,1,2018,302,303,735,5394,0,0,0,0,0,6129,0,0
928,Mahabubabad,928006,Kuravi,3106032,1,2018,365,365,945,6210,0,0,0,0,0,7155,0,0
928,Mahabubabad,928006,Kuravi,3106033,1,2018,280,284,665,5268,0,0,0,0,0,5933,0,0
928,Mahabubabad,928006,Kuravi,3106034,1,2018,206,206,560,3354,0,0,0,0,0,3914,0,0
928,Mahabubabad,928006,Kuravi,3106035,1,2018,351,351,735,6810,0,0,0,0,0,7545,0,0
928,Mahabubabad,928006,Kuravi,3106036,1,2018,178,178,525,3240,0,0,0,0,0,3765,0,0
928,Mahabubabad,928006,Kuravi,3106037,1,2018,209,209,560,3786,0,0,0,0,0,4346,0,0
928,Mahabubabad,928006,Kuravi,3106038,1,2018,176,176,420,3156,0,0,0,0,0,3576,0,0
928,Mahabubabad,928006,Kuravi,3106039,1,2018,520,520,1260,9978,0,0,0,0,0,11238,0,0
928,Mahabubabad,928006,Kuravi,3106040,1,2018,265,266,630,4602,0,0,0,0,0,5232,0,0
928,Mahabubabad,928006,Kuravi,3106041,1,2018,256,256,525,4470,0,0,0,0,0,4995,0,0
928,Mahabubabad,928006,Kuravi,3106042,1,2018,307,308,910,4854,0,0,0,0,0,5764,0,0
928,Mahabubabad,928006,Kuravi,3106043,1,2018,334,334,730,5334,0,0,0,0,0,6064,0,0
928,Mahabubabad,928006,Kuravi,3106044,1,2018,329,330,770,6510,0,0,0,0,0,7280,0,0
928,Mahabubabad,928006,Kuravi,3106045,1,2018,291,291,665,5688,0,0,0,0,0,6353,0,0
928,Mahabubabad,928006,Kuravi,3106046,1,2018,188,188,630,3078,0,0,0,0,0,3708,0,0
928,Mahabubabad,928006,Kuravi,3106047,1,2018,171,171,385,2862,0,0,0,0,0,3247,0,0
928,Mahabubabad,928006,Kuravi,3106048,1,2018,10,10,0,222,0,0,0,0,0,222,0,0
928,Mahabubabad,928006,Kuravi,3106049,1,2018,139,139,385,2412,0,0,0,0,0,2797,0,0
928,Mahabubabad,928006,Kuravi,3106050,1,2018,250,250,560,4794,0,0,0,0,0,5354,0,0
928,Mahabubabad,928006,Kuravi,3106051,1,2018,229,229,525,4295,0,0,0,0,0,4820,0,0
928,Mahabubabad,928006,Kuravi,3106052,1,2018,179,179,525,2916,0,0,0,0,0,3441,0,0
928,Mahabubabad,928006,Kuravi,3106053,1,2018,209,209,525,3966,0,0,0,0,0,4491,0,0
928,Mahabubabad,928006,Kuravi,3106054,1,2018,146,148,385,2652,0,0,0,0,0,3037,0,0
928,Mahabubabad,928007,Kesamudram,3107002,1,2018,271,272,630,4278,0,0,0,0,0,4908,0,0
928,Mahabubabad,928007,Kesamudram,3107003,1,2018,239,240,560,4032,0,0,0,0,0,4592,0,0
928,Mahabubabad,928007,Kesamudram,3107004,1,2018,336,336,840,5844,0,0,0,0,0,6684,0,0
928,Mahabubabad,928007,Kesamudram,3107005,1,2018,292,292,595,5082,0,0,0,0,0,5677,0,0
928,Mahabubabad,928007,Kesamudram,3107006,1,2018,408,408,1015,6822,0,0,0,0,0,7837,0,0
928,Mahabubabad,928007,Kesamudram,3107007,1,2018,458,458,1050,7908,0,0,0,0,0,8958,0,0
928,Mahabubabad,928007,Kesamudram,3107008,1,2018,204,204,525,3174,0,0,0,0,0,3699,0,0
928,Mahabubabad,928007,Kesamudram,3107009,1,2018,203,203,350,3474,0,0,0,0,0,3824,0,0
928,Mahabubabad,928007,Kesamudram,3107010,1,2018,370,370,700,6600,0,0,0,0,0,7300,0,0
928,Mahabubabad,928007,Kesamudram,3107011,1,2018,373,374,840,6666,0,0,0,0,0,7506,0,0
928,Mahabubabad,928007,Kesamudram,3107012,1,2018,490,490,1015,8312,0,0,0,0,0,9327,0,0
928,Mahabubabad,928007,Kesamudram,3107013,1,2018,242,242,420,4248,0,0,0,0,0,4668,0,0
928,Mahabubabad,928007,Kesamudram,3107014,1,2018,306,306,525,5388,0,0,0,0,0,5913,0,0
928,Mahabubabad,928007,Kesamudram,3107015,1,2018,305,305,560,5250,0,0,0,0,0,5810,0,0
928,Mahabubabad,928007,Kesamudram,3107016,1,2018,338,338,700,5808,0,0,0,0,0,6508,0,0
928,Mahabubabad,928007,Kesamudram,3107017,1,2018,370,370,665,6468,0,0,0,0,0,7133,0,0
928,Mahabubabad,928007,Kesamudram,3107018,1,2018,245,245,385,4236,0,0,0,0,0,4621,0,0
928,Mahabubabad,928007,Kesamudram,3107019,1,2018,277,277,1015,4932,0,0,0,0,0,5947,0,0
928,Mahabubabad,928007,Kesamudram,3107020,1,2018,336,336,1015,5658,0,0,0,0,0,6673,0,0
928,Mahabubabad,928007,Kesamudram,3107021,1,2018,305,306,385,5220,0,0,0,0,0,5605,0,0
928,Mahabubabad,928007,Kesamudram,3107022,1,2018,299,300,595,5322,0,0,0,0,0,5917,0,0
928,Mahabubabad,928007,Kesamudram,3107023,1,2018,297,297,840,5232,0,0,0,0,0,6072,0,0
928,Mahabubabad,928007,Kesamudram,3107024,1,2018,309,309,665,5580,0,0,0,0,0,6245,0,0
928,Mahabubabad,928007,Kesamudram,3107025,1,2018,235,235,490,4218,0,0,0,0,0,4708,0,0
928,Mahabubabad,928007,Kesamudram,3107026,1,2018,218,219,525,4056,0,0,0,0,0,4581,0,0
928,Mahabubabad,928007,Kesamudram,3107027,1,2018,380,380,805,6768,0,0,0,0,0,7573,0,0
928,Mahabubabad,928007,Kesamudram,3107028,1,2018,402,402,980,6786,0,0,0,0,0,7766,0,0
928,Mahabubabad,928007,Kesamudram,3107029,1,2018,523,523,1610,9000,0,0,0,0,0,10610,0,0
928,Mahabubabad,928007,Kesamudram,3107030,1,2018,591,591,1540,10536,0,0,0,0,0,12076,0,0
928,Mahabubabad,928007,Kesamudram,3107031,1,2018,312,312,875,5586,0,0,0,0,0,6461,0,0
928,Mahabubabad,928007,Kesamudram,3107032,1,2018,281,281,805,5232,0,0,0,0,0,6037,0,0
928,Mahabubabad,928007,Kesamudram,3107033,1,2018,462,463,1120,7824,0,0,0,0,0,8944,0,0
928,Mahabubabad,928007,Kesamudram,3107034,1,2018,507,507,1155,9210,0,0,0,0,0,10365,0,0
928,Mahabubabad,928007,Kesamudram,3107035,1,2018,252,252,875,4176,0,0,0,0,0,5051,0,0
928,Mahabubabad,928007,Kesamudram,3107036,1,2018,271,272,630,4686,0,0,0,0,0,5316,0,0
928,Mahabubabad,928007,Kesamudram,3107037,1,2018,312,312,735,5544,0,0,0,0,0,6279,0,0
928,Mahabubabad,928007,Kesamudram,3107038,1,2018,177,177,455,3168,0,0,0,0,0,3623,0,0
928,Mahabubabad,928007,Kesamudram,3107039,1,2018,94,94,245,1656,0,0,0,0,0,1901,0,0
928,Mahabubabad,928007,Kesamudram,3107040,1,2018,250,255,700,4596,0,0,0,0,0,5296,0,0
928,Mahabubabad,928007,Kesamudram,3107041,1,2018,146,147,420,2580,0,0,0,0,0,3000,0,0
928,Mahabubabad,928007,Kesamudram,3107042,1,2018,275,278,630,4559,0,0,0,0,0,5189,0,0
928,Mahabubabad,928007,Kesamudram,3107043,1,2018,304,304,595,4986,0,0,0,0,0,5581,0,0
928,Mahabubabad,928007,Kesamudram,3107044,1,2018,489,489,1120,8753,0,0,0,0,0,9873,0,0
928,Mahabubabad,928008,Dornakal,3108001,1,2018,187,189,352,3384,0,0,11,0,0,3884.5,0,0
928,Mahabubabad,928008,Dornakal,3108002,1,2018,321,322,1470,5106,0,0,42,0,0,7143,0,0
928,Mahabubabad,928008,Dornakal,3108003,1,2018,232,243,385,4272,0,0,11,0,0,4805.5,0,0
928,Mahabubabad,928008,Dornakal,3108004,1,2018,319,319,1610,4686,0,0,46,0,0,6917,0,0
928,Mahabubabad,928008,Dornakal,3108005,1,2018,260,270,385,5184,0,0,10,0,0,5704,0,0
928,Mahabubabad,928008,Dornakal,3108006,1,2018,196,199,490,3396,0,0,14,0,0,4075,0,0
928,Mahabubabad,928008,Dornakal,3108007,1,2018,145,154,280,2760,0,0,8,0,0,3148,0,0
928,Mahabubabad,928008,Dornakal,3108008,1,2018,231,233,385,4002,0,0,11,0,0,4535.5,0,0
928,Mahabubabad,928008,Dornakal,3108009,1,2018,291,292,875,5556,0,0,25,0,0,6768.5,0,0
928,Mahabubabad,928008,Dornakal,3108010,1,2018,88,88,35,1764,0,0,1,0,0,1812.5,0,0
928,Mahabubabad,928008,Dornakal,3108011,1,2018,206,210,140,3810,0,0,4,0,0,4004,0,0
928,Mahabubabad,928008,Dornakal,3108012,1,2018,161,161,350,2784,0,0,10,0,0,3269,0,0
928,Mahabubabad,928008,Dornakal,3108013,1,2018,179,199,770,3108,0,0,19,0,0,4134.5,0,0
928,Mahabubabad,928008,Dornakal,3108014,1,2018,210,226,595,3546,0,0,16,0,0,4357,0,0
928,Mahabubabad,928008,Dornakal,3108015,1,2018,264,267,140,4890,0,0,3,0,0,5070.5,0,0
928,Mahabubabad,928008,Dornakal,3108016,1,2018,183,183,490,3090,0,0,14,0,0,3769,0,0
928,Mahabubabad,928008,Dornakal,3108017,1,2018,236,238,770,3816,0,0,22,0,0,4883,0,0
928,Mahabubabad,928008,Dornakal,3108018,1,2018,212,224,490,3606,0,0,12,0,0,4258,0,0
928,Mahabubabad,928008,Dornakal,3108019,1,2018,157,163,210,2934,0,0,6,0,0,3225,0,0
928,Mahabubabad,928008,Dornakal,3108020,1,2018,112,114,210,2158,0,0,2,0,0,2395,0,0
928,Mahabubabad,928008,Dornakal,3108021,1,2018,167,167,840,2844,0,0,22,0,0,3981,0,0
928,Mahabubabad,928008,Dornakal,3108022,1,2018,201,203,666,3348,0,0,20,0,0,4284,0,0
928,Mahabubabad,928008,Dornakal,3108023,1,2018,208,208,385,4176,0,0,10,0,0,4696,0,0
928,Mahabubabad,928008,Dornakal,3108024,1,2018,288,288,770,4704,0,0,22,0,0,5771,0,0
928,Mahabubabad,928008,Dornakal,3108025,1,2018,152,161,420,2736,0,0,9,0,0,3277.5,0,0
928,Mahabubabad,928008,Dornakal,3108026,1,2018,219,229,455,3984,0,0,11,0,0,4587.5,0,0
928,Mahabubabad,928008,Dornakal,3108027,1,2018,250,253,560,4320,0,0,16,0,0,5096,0,0
928,Mahabubabad,928008,Dornakal,3108028,1,2018,272,272,560,4626,0,0,16,0,0,5402,0,0
928,Mahabubabad,928008,Dornakal,3108029,1,2018,239,244,636,3713,0,0,10,0,0,4484,0,0
928,Mahabubabad,928008,Dornakal,3108030,1,2018,21,21,105,300,0,0,3,0,0,445.5,0,0
928,Mahabubabad,928008,Dornakal,3108031,1,2018,247,247,875,3888,0,0,25,0,0,5100.5,0,0
928,Mahabubabad,928008,Dornakal,3108032,1,2018,257,262,805,4392,0,0,23,0,0,5507.5,0,0
928,Mahabubabad,928008,Dornakal,3108033,1,2018,208,210,700,3336,0,0,20,0,0,4306,0,0
928,Mahabubabad,928008,Dornakal,3108034,1,2018,245,245,840,4002,0,0,24,0,0,5166,0,0
928,Mahabubabad,928008,Dornakal,3108035,1,2018,226,226,175,3948,0,0,0,0,0,4123,0,0
928,Mahabubabad,928008,Dornakal,3108036,1,2018,273,301,1015,4098,0,0,27,0,0,5477.5,0,0
928,Mahabubabad,928008,Dornakal,3108037,1,2018,89,95,210,1578,0,0,6,0,0,1869,0,0
928,Mahabubabad,928008,Dornakal,3108038,1,2018,297,303,175,5943,0,0,5,0,0,6185.5,0,0
928,Mahabubabad,928008,Dornakal,3108039,1,2018,159,159,140,3138,0,0,4,0,0,3332,0,0
928,Mahabubabad,928008,Dornakal,3108040,1,2018,113,113,316,2112,0,0,10,0,0,2563,0,0
928,Mahabubabad,928008,Dornakal,3108041,1,2018,189,193,210,3786,0,0,4,0,0,4050,0,0
928,Mahabubabad,928008,Dornakal,3108042,1,2018,255,273,770,4542,0,0,20,0,0,5582,0,0
928,Mahabubabad,928008,Dornakal,3108043,1,2018,201,201,490,3426,0,0,14,0,0,4105,0,0
928,Mahabubabad,928008,Dornakal,3108044,1,2018,242,242,630,4152,0,0,18,0,0,5025,0,0
928,Mahabubabad,928008,Dornakal,3108045,1,2018,373,386,455,7638,0,0,12,0,0,8255,0,0
928,Mahabubabad,928008,Dornakal,3108046,1,2018,110,116,210,1908,0,0,6,0,0,2199,0,0
928,Mahabubabad,928009,Gangaram,3109003,1,2018,51,51,245,942,0,0,0,0,0,1187,0,0
928,Mahabubabad,928009,Gangaram,3109004,1,2018,92,92,280,1950,0,0,0,0,0,2230,0,0
928,Mahabubabad,928009,Gangaram,3109005,1,2018,136,136,385,2712,0,0,0,0,0,3097,0,0
928,Mahabubabad,928009,Gangaram,3109006,1,2018,128,128,385,2352,0,0,0,0,0,2737,0,0
928,Mahabubabad,928009,Gangaram,3109007,1,2018,16,16,35,318,0,0,0,0,0,353,0,0
928,Mahabubabad,928009,Gangaram,3109008,1,2018,170,170,665,2994,0,0,0,0,0,3659,0,0
928,Mahabubabad,928009,Gangaram,3109011,1,2018,133,133,420,2220,0,0,0,0,0,2640,0,0
928,Mahabubabad,928009,Gangaram,3109016,1,2018,101,101,280,1884,0,0,0,0,0,2164,0,0
928,Mahabubabad,928009,Gangaram,3109017,1,2018,38,38,59,726,0,0,0,0,0,785,0,0
928,Mahabubabad,928010,Chinnagudur,3110001,1,2018,19,19,35,312,0,0,0,0,0,347,0,0
928,Mahabubabad,928010,Chinnagudur,3110002,1,2018,304,304,700,5226,0,0,0,0,0,5926,0,0
928,Mahabubabad,928010,Chinnagudur,3110003,1,2018,265,265,625,4902,0,0,0,0,0,5527,0,0
928,Mahabubabad,928010,Chinnagudur,3110004,1,2018,248,248,560,4014,0,0,0,0,0,4574,0,0
928,Mahabubabad,928010,Chinnagudur,3110005,1,2018,154,155,560,2316,0,0,0,0,0,2876,0,0
928,Mahabubabad,928010,Chinnagudur,3110006,1,2018,263,263,525,4800,0,0,0,0,0,5325,0,0
928,Mahabubabad,928010,Chinnagudur,3110007,1,2018,164,164,385,2766,0,0,0,0,0,3151,0,0
928,Mahabubabad,928010,Chinnagudur,3110008,1,2018,250,250,385,4980,0,0,0,0,0,5365,0,0
928,Mahabubabad,928010,Chinnagudur,3110009,1,2018,12,12,35,216,0,0,0,0,0,251,0,0
928,Mahabubabad,928010,Chinnagudur,3110010,1,2018,217,217,560,3738,0,0,0,0,0,4298,0,0
928,Mahabubabad,928010,Chinnagudur,3110011,1,2018,307,307,630,4884,0,0,0,0,0,5514,0,0
928,Mahabubabad,928010,Chinnagudur,3110012,1,2018,206,207,630,3822,0,0,0,0,0,4452,0,0
928,Mahabubabad,928010,Chinnagudur,3110013,1,2018,125,126,275,2136,0,0,0,0,0,2411,0,0
928,Mahabubabad,928010,Chinnagudur,3110014,1,2018,159,159,210,2856,0,0,0,0,0,3066,0,0
928,Mahabubabad,928011,Danthalapalle,3111001,1,2018,164,164,385,3012,0,0,0,0,0,3397,0,0
928,Mahabubabad,928011,Danthalapalle,3111002,1,2018,289,289,735,5772,0,0,0,0,0,6507,0,0
928,Mahabubabad,928011,Danthalapalle,3111003,1,2018,146,146,630,2820,0,0,0,0,0,3450,0,0
928,Mahabubabad,928011,Danthalapalle,3111004,1,2018,94,94,105,1894,0,0,0,0,0,1999,0,0
928,Mahabubabad,928011,Danthalapalle,3111005,1,2018,303,306,665,5544,0,0,0,0,0,6209,0,0
928,Mahabubabad,928011,Danthalapalle,3111006,1,2018,276,276,630,6344,0,0,0,0,0,6974,0,0
928,Mahabubabad,928011,Danthalapalle,3111007,1,2018,186,186,490,3822,0,0,0,0,0,4312,0,0
928,Mahabubabad,928011,Danthalapalle,3111008,1,2018,41,41,70,774,0,0,0,0,0,844,0,0
928,Mahabubabad,928011,Danthalapalle,3111009,1,2018,102,102,175,1872,0,0,0,0,0,2047,0,0
928,Mahabubabad,928011,Danthalapalle,3111010,1,2018,201,201,210,3912,0,0,0,0,0,4122,0,0
928,Mahabubabad,928011,Danthalapalle,3111011,1,2018,144,144,280,2616,0,0,0,0,0,2896,0,0
928,Mahabubabad,928011,Danthalapalle,3111012,1,2018,137,139,210,2436,0,0,0,0,0,2646,0,0
928,Mahabubabad,928011,Danthalapalle,3111013,1,2018,83,83,210,1182,0,0,0,0,0,1392,0,0
928,Mahabubabad,928011,Danthalapalle,3111014,1,2018,117,119,245,2082,0,0,2,0,0,2354,0,0
928,Mahabubabad,928011,Danthalapalle,3111015,1,2018,134,134,245,2411,0,0,0,0,0,2656,0,0
928,Mahabubabad,928011,Danthalapalle,3111016,1,2018,247,247,420,4722,0,0,0,0,0,5142,0,0
928,Mahabubabad,928011,Danthalapalle,3111017,1,2018,192,192,909,3249,0,0,0,0,0,4158,0,0
928,Mahabubabad,928011,Danthalapalle,3111018,1,2018,259,263,875,5106,0,0,0,0,0,5981,0,0
928,Mahabubabad,928011,Danthalapalle,3111019,1,2018,126,126,245,2538,0,0,0,0,0,2783,0,0
928,Mahabubabad,928011,Danthalapalle,3111020,1,2018,366,366,665,7068,0,0,0,0,0,7733,0,0
928,Mahabubabad,928011,Danthalapalle,3111021,1,2018,222,222,910,3816,0,0,0,0,0,4726,0,0
928,Mahabubabad,928011,Danthalapalle,3111022,1,2018,237,239,630,4704,0,0,0,0,0,5334,0,0
928,Mahabubabad,928011,Danthalapalle,3111023,1,2018,80,80,140,1728,0,0,0,0,0,1868,0,0
928,Mahabubabad,928011,Danthalapalle,3111024,1,2018,355,361,1015,6372,0,0,6,0,0,7468,0,0
928,Mahabubabad,928012,Maripeda,3112001,1,2018,252,252,630,4200,0,0,0,0,0,4830,0,0
928,Mahabubabad,928012,Maripeda,3112002,1,2018,154,154,345,2694,0,0,0,0,0,3039,0,0
928,Mahabubabad,928012,Maripeda,3112003,1,2018,348,349,420,7026,0,0,0,0,0,7446,0,0
928,Mahabubabad,928012,Maripeda,3112004,1,2018,283,286,665,4932,0,0,0,0,0,5597,0,0
928,Mahabubabad,928012,Maripeda,3112005,1,2018,288,291,350,5962,0,0,0,0,0,6312,0,0
928,Mahabubabad,928012,Maripeda,3112006,1,2018,157,159,385,2538,0,0,0,0,0,2923,0,0
928,Mahabubabad,928012,Maripeda,3112007,1,2018,273,273,350,5166,0,0,0,0,0,5516,0,0
928,Mahabubabad,928012,Maripeda,3112008,1,2018,244,244,490,4596,0,0,0,0,0,5086,0,0
928,Mahabubabad,928012,Maripeda,3112009,1,2018,185,185,420,3054,0,0,0,0,0,3474,0,0
928,Mahabubabad,928012,Maripeda,3112010,1,2018,116,116,245,1986,0,0,0,0,0,2231,0,0
928,Mahabubabad,928012,Maripeda,3112011,1,2018,176,181,245,3616,0,0,0,0,0,3861,0,0
928,Mahabubabad,928012,Maripeda,3112012,1,2018,177,179,380,3066,0,0,0,0,0,3446,0,0
928,Mahabubabad,928012,Maripeda,3112013,1,2018,257,257,700,4338,0,0,0,0,0,5038,0,0
928,Mahabubabad,928012,Maripeda,3112014,1,2018,105,105,175,1788,0,0,0,0,0,1963,0,0
928,Mahabubabad,928012,Maripeda,3112015,1,2018,303,304,455,5844,0,0,0,0,0,6299,0,0
928,Mahabubabad,928012,Maripeda,3112016,1,2018,244,244,700,4530,0,0,0,0,0,5230,0,0
928,Mahabubabad,928012,Maripeda,3112017,1,2018,139,139,210,2658,0,0,0,0,0,2868,0,0
928,Mahabubabad,928012,Maripeda,3112018,1,2018,215,215,350,3480,0,0,0,0,0,3830,0,0
928,Mahabubabad,928012,Maripeda,3112019,1,2018,260,260,560,4356,0,0,0,0,0,4916,0,0
928,Mahabubabad,928012,Maripeda,3112020,1,2018,176,176,385,3384,0,0,0,0,0,3769,0,0
928,Mahabubabad,928012,Maripeda,3112021,1,2018,136,137,315,2316,0,0,0,0,0,2631,0,0
928,Mahabubabad,928012,Maripeda,3112022,1,2018,237,237,630,4320,0,0,0,0,0,4950,0,0
928,Mahabubabad,928012,Maripeda,3112023,1,2018,263,263,1085,4668,0,0,0,0,0,5753,0,0
928,Mahabubabad,928012,Maripeda,3112024,1,2018,197,198,805,3294,0,0,0,0,0,4099,0,0
928,Mahabubabad,928012,Maripeda,3112025,1,2018,150,150,455,2562,0,0,0,0,0,3017,0,0
928,Mahabubabad,928012,Maripeda,3112026,1,2018,194,194,595,3114,0,0,0,0,0,3709,0,0
928,Mahabubabad,928012,Maripeda,3112027,1,2018,52,52,35,1002,0,0,0,0,0,1037,0,0
